                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    144,                 1.0915,                0.70298,                 1.0337,                0.68883,                0.72257,                0.70648,                0.43455,                  1.749,                 1.0256,                 1.3416,             0.00014855,             0.00014855,             0.00014855
                    145,                 1.1063,                 0.7316,                 1.0461,                0.71245,                0.72118,                0.72091,                0.44153,                 1.7602,                 1.0296,                 1.3478,             0.00014608,             0.00014608,             0.00014608
                    146,                 1.1018,                0.73183,                 1.0511,                0.74335,                0.70223,                0.71897,                  0.436,                 1.7528,                 1.0143,                 1.3443,              0.0001436,              0.0001436,              0.0001436
                    147,                 1.0923,                0.74449,                 1.0481,                0.72781,                 0.6956,                0.71546,                0.44086,                 1.7359,                 1.0237,                 1.3265,             0.00014113,             0.00014113,             0.00014113
                    148,                 1.1053,                0.75481,                 1.0729,                0.69513,                 0.7192,                0.70488,                0.43291,                 1.7362,                 1.0272,                 1.3337,             0.00013865,             0.00013865,             0.00013865
                    149,                 1.0765,                0.71962,                 1.0427,                0.73021,                0.69679,                0.71732,                0.44542,                 1.7346,                 1.0081,                 1.3341,             0.00013618,             0.00013618,             0.00013618
                    150,                 1.0984,                0.72559,                 1.0483,                0.72185,                0.70858,                 0.7082,                 0.4361,                  1.739,                  1.023,                 1.3461,              0.0001337,              0.0001337,              0.0001337
                    151,                 1.0919,                0.74686,                 1.0655,                0.74775,                0.70328,                0.71518,                0.43985,                 1.7468,                 1.0118,                 1.3446,             0.00013123,             0.00013123,             0.00013123
                    152,                 1.0978,                0.73801,                 1.0626,                 0.7174,                  0.715,                0.70263,                0.43392,                 1.7425,                 1.0024,                 1.3408,             0.00012875,             0.00012875,             0.00012875
                    153,                 1.0868,                0.73545,                  1.051,                 0.7441,                0.69865,                0.71225,                0.44184,                 1.7498,                0.99763,                 1.3471,             0.00012627,             0.00012627,             0.00012627
                    154,                 1.0774,                0.70995,                 1.0389,                0.74141,                0.71193,                0.71881,                0.44832,                 1.7424,                0.99887,                 1.3492,              0.0001238,              0.0001238,              0.0001238
                    155,                 1.0809,                0.71143,                 1.0562,                0.74092,                0.70246,                 0.7098,                0.44176,                 1.7438,                 1.0144,                 1.3502,             0.00012133,             0.00012133,             0.00012133
                    156,                 1.0775,                0.71716,                 1.0465,                0.71877,                0.69796,                0.71422,                 0.4421,                 1.7392,                 1.0141,                 1.3413,             0.00011885,             0.00011885,             0.00011885
                    157,                 1.0457,                 0.6896,                 1.0276,                0.68314,                0.71785,                0.70919,                0.44072,                 1.7344,                 1.0179,                 1.3426,             0.00011637,             0.00011637,             0.00011637
                    158,                 1.0511,                0.69365,                 1.0279,                0.68945,                0.72376,                0.72156,                0.44149,                 1.7435,                 1.0163,                  1.342,              0.0001139,              0.0001139,              0.0001139
                    159,                 1.0677,                0.68849,                 1.0251,                0.71486,                0.68414,                 0.7204,                 0.4453,                 1.7438,                0.99908,                 1.3427,             0.00011142,             0.00011142,             0.00011142
                    160,                 1.0458,                0.68428,                 1.0324,                0.71954,                0.69127,                0.71932,                0.44435,                 1.7373,                0.99083,                 1.3458,             0.00010895,             0.00010895,             0.00010895
                    161,                 1.0715,                0.69863,                 1.0373,                0.73151,                 0.6928,                0.72759,                0.45079,                 1.7297,                0.99293,                 1.3433,             0.00010647,             0.00010647,             0.00010647
                    162,                 1.0568,                0.70512,                 1.0284,                0.75295,                0.69217,                0.73308,                0.45578,                 1.7355,                0.99732,                 1.3433,               0.000104,               0.000104,               0.000104
                    163,                 1.0829,                0.72888,                 1.0587,                0.77272,                0.67727,                0.73857,                 0.4603,                 1.7401,                 1.0067,                 1.3423,             0.00010152,             0.00010152,             0.00010152
                    164,                 1.0441,                0.70577,                  1.042,                0.76042,                0.68395,                0.72692,                0.45398,                  1.734,                 1.0003,                  1.339,              9.905e-05,              9.905e-05,              9.905e-05
                    165,                 1.0641,                0.72189,                 1.0344,                0.73252,                0.70905,                0.71935,                0.44797,                 1.7313,                 1.0005,                 1.3337,             9.6575e-05,             9.6575e-05,             9.6575e-05
                    166,                 1.0494,                0.70434,                 1.0451,                0.74247,                0.69993,                0.70843,                0.44473,                 1.7451,                 1.0041,                 1.3475,               9.41e-05,               9.41e-05,               9.41e-05
                    167,                 1.0637,                0.70956,                 1.0547,                0.75671,                 0.6864,                0.70773,                0.44633,                 1.7335,                0.98182,                 1.3436,             9.1625e-05,             9.1625e-05,             9.1625e-05
                    168,                 1.0758,                 0.6835,                 1.0256,                0.78036,                0.68352,                0.71525,                0.44597,                 1.7308,                 0.9865,                 1.3395,              8.915e-05,              8.915e-05,              8.915e-05
                    169,                 1.0586,                0.68911,                 1.0271,                0.76516,                0.70212,                0.71753,                0.44741,                 1.7388,                0.98982,                 1.3432,             8.6675e-05,             8.6675e-05,             8.6675e-05
                    170,                  1.025,                0.66739,                 1.0157,                0.75446,                  0.694,                0.71025,                0.44087,                 1.7453,                0.98849,                 1.3463,               8.42e-05,               8.42e-05,               8.42e-05
                    171,                 1.0502,                0.67572,                 1.0264,                0.74326,                 0.6918,                0.72108,                0.45235,                 1.7333,                0.99119,                 1.3412,             8.1725e-05,             8.1725e-05,             8.1725e-05
                    172,                 1.0424,                0.66595,                 1.0216,                0.74102,                0.70084,                0.73006,                0.45773,                 1.7388,                0.98919,                 1.3405,              7.925e-05,              7.925e-05,              7.925e-05
                    173,                 1.0349,                0.68642,                 1.0275,                0.74395,                0.70072,                0.73649,                0.45931,                 1.7371,                0.98736,                 1.3472,             7.6775e-05,             7.6775e-05,             7.6775e-05
                    174,                 1.0441,                0.68726,                 1.0491,                 0.7841,                0.68232,                0.73371,                0.45747,                 1.7411,                0.97694,                  1.344,               7.43e-05,               7.43e-05,               7.43e-05
                    175,                 1.0383,                0.69647,                 1.0257,                0.76389,                 0.7089,                 0.7365,                0.45895,                 1.7492,                0.97906,                 1.3497,             7.1825e-05,             7.1825e-05,             7.1825e-05
                    176,                 1.0226,                0.69164,                 1.0263,                0.77975,                0.69032,                0.73613,                0.45699,                 1.7393,                0.98411,                   1.34,              6.935e-05,              6.935e-05,              6.935e-05
                    177,                  1.044,                0.68542,                 1.0326,                0.75195,                0.69224,                 0.7296,                0.45216,                 1.7476,                0.99581,                 1.3457,             6.6875e-05,             6.6875e-05,             6.6875e-05
                    178,                 1.0573,                0.68595,                 1.0288,                 0.7701,                0.67892,                0.72781,                0.45506,                 1.7357,                0.99555,                 1.3429,               6.44e-05,               6.44e-05,               6.44e-05
                    179,                 1.0286,                0.66198,                 1.0222,                0.73235,                 0.7008,                0.72692,                0.45662,                 1.7391,                0.99453,                 1.3405,             6.1925e-05,             6.1925e-05,             6.1925e-05
                    180,                 1.0474,                0.70031,                 1.0391,                0.73918,                0.70315,                  0.728,                0.45694,                 1.7355,                0.98705,                 1.3417,              5.945e-05,              5.945e-05,              5.945e-05
                    181,                 1.0559,                0.68133,                 1.0355,                0.74103,                0.69049,                0.72555,                0.45532,                 1.7286,                0.98194,                 1.3375,             5.6975e-05,             5.6975e-05,             5.6975e-05
                    182,                 1.0099,                0.67227,                 1.0339,                0.73875,                0.70324,                 0.7271,                0.45659,                 1.7345,                0.98289,                 1.3388,               5.45e-05,               5.45e-05,               5.45e-05
                    183,                 1.0174,                0.66659,                 1.0252,                0.76954,                0.68159,                 0.7301,                 0.4603,                 1.7283,                0.97869,                 1.3322,             5.2025e-05,             5.2025e-05,             5.2025e-05
                    184,                 1.0336,                0.67539,                 1.0208,                0.75655,                0.70107,                0.73526,                0.45999,                 1.7269,                0.97029,                 1.3339,              4.955e-05,              4.955e-05,              4.955e-05
                    185,                 1.0547,                0.67481,                  1.028,                 0.7425,                 0.7132,                0.73711,                 0.4628,                 1.7332,                0.96933,                 1.3417,             4.7075e-05,             4.7075e-05,             4.7075e-05
                    186,                 1.0345,                0.67412,                 1.0258,                 0.7657,                0.69935,                0.72807,                 0.4559,                 1.7399,                0.97258,                 1.3468,               4.46e-05,               4.46e-05,               4.46e-05
                    187,                 1.0406,                0.68408,                 1.0381,                0.78615,                0.68735,                0.72602,                0.45584,                 1.7333,                0.97169,                  1.344,             4.2125e-05,             4.2125e-05,             4.2125e-05
                    188,                 1.0213,                0.66379,                 1.0091,                0.77612,                0.68802,                0.72322,                0.45264,                 1.7329,                0.97101,                 1.3423,              3.965e-05,              3.965e-05,              3.965e-05
                    189,                 1.0245,                0.65756,                 1.0131,                0.77834,                0.68706,                 0.7281,                0.45361,                 1.7371,                0.97756,                 1.3433,             3.7175e-05,             3.7175e-05,             3.7175e-05
                    190,                  1.023,                 0.6663,                 1.0314,                0.77855,                0.68164,                0.73588,                0.46173,                 1.7448,                0.97683,                  1.353,               3.47e-05,               3.47e-05,               3.47e-05
                    191,                 1.0664,                 0.6704,                 1.0464,                0.74682,                0.69728,                0.72204,                0.45154,                 1.7531,                 0.9803,                 1.3641,             3.2225e-05,             3.2225e-05,             3.2225e-05
                    192,                 1.0339,                0.65046,                 1.0155,                0.71931,                0.70019,                0.71653,                0.44736,                 1.7584,                0.98539,                  1.366,              2.975e-05,              2.975e-05,              2.975e-05
                    193,                 1.0691,                0.65488,                 1.0327,                 0.7176,                 0.6963,                0.71499,                0.44486,                 1.7534,                0.99382,                 1.3643,             2.7275e-05,             2.7275e-05,             2.7275e-05
                    194,                 1.0329,                0.63071,                  1.017,                0.70771,                0.69782,                0.71325,                0.45026,                 1.7407,                0.99388,                 1.3566,               2.48e-05,               2.48e-05,               2.48e-05
                    195,                 1.0425,                 0.6438,                 1.0214,                0.71594,                0.71378,                0.72066,                0.45238,                 1.7368,                0.98813,                 1.3524,             2.2325e-05,             2.2325e-05,             2.2325e-05
                    196,                 1.0253,                0.61813,                 1.0166,                0.72407,                0.71774,                0.71922,                0.45476,                 1.7391,                0.99169,                 1.3536,              1.985e-05,              1.985e-05,              1.985e-05
                    197,                 1.0496,                0.63432,                 1.0257,                0.72857,                0.72096,                0.72013,                0.45311,                 1.7391,                0.98881,                 1.3552,             1.7375e-05,             1.7375e-05,             1.7375e-05
                    198,                 1.0341,                0.62891,                 1.0179,                0.74104,                 0.7155,                0.72125,                0.45293,                 1.7423,                0.98735,                 1.3587,               1.49e-05,               1.49e-05,               1.49e-05
                    199,                 1.0356,                0.64439,                 1.0311,                0.74521,                0.69817,                0.72646,                0.45788,                 1.7374,                0.98218,                  1.354,             1.2425e-05,             1.2425e-05,             1.2425e-05
                    200,                 1.0341,                0.62599,                 1.0267,                0.77644,                0.68734,                0.72547,                 0.4546,                 1.7366,                0.98218,                  1.355,               9.95e-06,               9.95e-06,               9.95e-06
